走廊站数,最高经停线路数,最低经停线路数,走廊站点(按序, 括号内为该站经停线路数)
12,48,14,广花一路(夏花一路口)(17) → 夏茅(20) → 冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 远景路(14)
12,48,14,同德围(14) → 德康路(14) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29) → 鹤南(兵房街)(25) → 冶金技校(18) → 夏茅(20) → 广花一路(夏花一路口)(17)
11,48,20,鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 梓元岗(31) → 桂花岗(25)
11,48,10,体育花园(11) → 地铁白云公园站(15) → 云霄路(10) → 新市(25) → 新市墟(48) → 黄石路口(38) → 联和(29) → 鹤南(兵房街)(25) → 冶金技校(18) → 夏茅(20) → 广花一路(夏花一路口)(17)
11,48,17,梓元岗(31) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 棠下(三元里大道)(31) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 联和(29) → 冶金技校(18) → 广花一路(夏花一路口)(17)
10,48,20,黄石路(22) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25)
10,48,14,远景路(14) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 黄石路口(38) → 联和(29) → 夏茅(20) → 鹤南(兵房街)(25)
9,48,14,远景路(14) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 黄石路(22)
9,48,22,北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路(22)
9,48,14,远景路(14) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29)
9,48,14,鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 远景路(14)
