站点名,经停线路数
南岗码头,1
南岗西路口,1
南岭中路,1
南岭中路口,1
南岭工业区中路,1
南岭工业区八横路,1
南岭工业区南路,1
南岭工业区南路东,1
南岭工业区四横路,1
南岭村总站,1
南岸路口,1
南平村委,1
南庄,1
南庄中学,1
南庄医院站,1
南庄大道一环路口,1
南庄大道东,1
南庄大道中,1
南庄大道公交临时站,1
南庄大道罗格路口,1
南庄文化中心站,1
南庄枢纽站,1
南庄道班站,1
南庄镇政府站,1
南方医院(白云分院)总站,1
南方医院(白云院区)总站,1
南方医院增城院区站,1
南方医院总站,1
南方学院后门总站,1
南方村委,1
南昌社,1
南星村,1
南村,1
南村尾,1
南村车站,1
南桂桥,1
南楼村路口,1
南横市场站,1
南水路,1
南水路西,1
南沙区人民政府西门,1
南沙图书馆站,1
南沙小学(西门)站,1
南沙数聚大厦,1
南沙村站,1
南沙科创中心站,1
南沙蕉门公交总站,1
南油,1
南泰路(南石路口),1
南泰路(南边路口),1
南泰路口,1
南泰路西,1
南洋学校,1
南洋庄,1
南派村,1
南派花场,1
南浦村,1
南浦村总站,1
南浦综合市场,1
南海中学,1
南海体育馆,1
南海信息技术学校站,1
南海公交总站,1
南海区全科医院,1
南海外国语学校(三山校区),1
南海大道海四路口,1
南海快线枢纽中心,1
南海技师学院站,1
南海旅游公交总站,1
南海第二人民医院北,1
南海管业城,1
南海路北,1
南涌口路站,1
南湖一路,1
南湖半岛花园总站,1
南湖总站,1
南湾水乡总站,1
南源街,1
南漖,1
南漖(立白科技园)总站,1
南漖村,1
南潢路口,1
南石西(地铁棣园站)总站,1
南石路,1
南站小学,1
南箕路总站,1
南粤技工学校,1
南翔一路东,1
南翔一路中,1
南翔三路站,1
南航机务工程部,1
南航综合楼,1
南航货运部,1
南英站,1
南贤路口,1
南边路口,1
南镇牌坊,1
南顺一村尾站,1
南顺一村站,1
南顺二村中路站,1
南顺二村尾总站,1
南顺二村尾站,1
南顺二村站,1
南香山,1
博爱广场,1
博盈站,1
博罗村,1
博艺幼儿园,1
博隽商务园,1
卢屋村站,1
卢溪村西,1
卫生局,1
卫生职业学院北门,1
原尚物流站,1
叁悦广场,1
友谊路口,1
双合寮,1
双和三路,1
双和二街,1
双和公园,1
双和工业区二路,1
双和庄,1
双塘村,1
双头村,1
双岗市场,1
双桥公园,1
双菱扎钢,1
双菱轧钢,1
叠溪花园总站,1
口岸综合楼,1
古东工业区,1
古东村尾,1
古塘社,1
古岗,1
古树大道南,1
古树大道路口,1
古梅北,1
古田,1
古西村口,1
古西老人中心,1
可园,1
叶新围总站,1
叶边市场,1
叶边村,1
司法学校总站,1
合兴村,1
合和路,1
合成东路,1
合成五街,1
合成村委,1
合成西路,1
合景誉山国际南门,1
合水店村,1
合沙村站,1
合生湖山国际峰景,1
合群,1
合群村委总站,1
合耕新村路口,1
合进大道中,1
合进大道北,1
吉利墟,1
吉利市场站,1
吉山新路街(吉山村委),1
吉岐路,1
吉星村,1
吉祥二路路口站,1
吉祥北道,1
吉祥路,1
同乐村,1
同声小学,1
同声小学正门,1
同宝路,1
同康路,1
同江医院,1
同济西,1
后海村口,1
后海村总站,1
后海村路口,1
后滘村口,1
后滘西大街,1
后街牌坊,1
吓坜村,1
吓岗村总站,1
吕新,1
吕田公交总站,1
吕田社区,1
吕田第二小学,1
启德路,1
启源大道中,1
启源大道西,1
吴家涌路(鹤田)路口,1
员村南街,1
员村同乐花园总站,1
员村家乐福,1
员村西街西,1
周屋村,1
周门,1
周门街,1
和丰村委,1
和基花园,1
和平村(招呼站),1
和平路,1
和平路口,1
和桂中路南,1
和桂工业园A区,1
和睦小学,1
和睦村,1
和郁同心路口,1
和顺路口,1
和顺车站,1
和顺车站总站,1
和龙村委,1
唐宁花园,1
唐洪枢纽站,1
唐美村,1
唐阁村总站,1
唯品会总部大厦,1
唯美集团,1
商业大厦,1
商业大道北(北社),1
商业步行街,1
商贸城,1
善贤街,1
喜乐登活动中心,1
喜来登大酒店站,1
嘉梦工业园总站,1
嘉湖花园,1
嘉禾八一科技园,1
嘉禾制药厂,1
嘉禾总站,1
嘉禾金铂天地,1
嘉禾长湴总站,1
嘉禾长湴街总站,1
嘉美小镇,1
嘉逸华庭,1
四丰村,1
四十七中汇景实验学校,1
四十七中汇景实验学校北门,1
四涌(万环西)站,1
四涌半(万环西)站,1
四涌站,1
四联路口,1
团丰,1
团结围站,1
团结市场,1
团结村总站,1
团结村站,1
园圃路口,1
园坛岭路,1
园坛岭路总站,1
园夏村南,1
园夏村总站,1
国防技校站,1
国际1号货,1
国际文化中心,1
图书馆,1
土华路西,1
土江村,1
圣丰混凝土公司,1
地勤公司,1
地玄村,1
地铁三溪站,1
地铁三溪站总站,1
地铁东晓南站总站,1
地铁东涌站,1
地铁东湖站,1
地铁五羊邨站总站,1
地铁南村万博总站,1
地铁双沙站,1
地铁夏园站总站,1
地铁大金钟路站,1
地铁天河智慧城总站,1
地铁官洲站,1
地铁市二宫站2号分站(北行)改为停靠,1
地铁新造总站,1
地铁晓港站,1
地铁桂城站,1
地铁植物园(世纪绿洲)站,1
地铁江夏站总站,1
地铁沙贝站,1
地铁浔峰岗站总站,1
地铁海傍站总站,1
地铁燕山站总站,1
地铁白云公园站总站,1
地铁竹料站总站,1
地铁红卫站总站,1
地铁金坑站,1
地铁长平站总站,1
地铁飞沙角(广隆苑)站,1
地铁飞沙角站,1
均冲站,1
均和村,1
均田,1
均禾上村,1
均禾工业区总站(清湖村),1
坑头东线,1
坑头村总站,1
坦尾牌坊,1
坦尾西路,1
坪地,1
坭紫市场,1
坳头村,1
城东粤运汽车站,1
城中公园,1
城区中学,1
城区小学,1
城南路口,1
城市广场,1
城市规划展览中心,1
城康,1
城康总站,1
城建学院,1
城建学院总站,1
城际官桥北站,1
城际广州莲花山,1
城鳌大道,1
埔南路(翡翠绿洲)总站,1
埔心村,1
埔心路口,1
基业花园北,1
基岗大道南,1
塔竹坑路口,1
塔脚,1
塘下村十社,1
塘下村委,1
塘下江,1
塘丰,1
塘厦村,1
塘口,1
塘口村,1
塘基,1
塘基村委,1
塘头村,1
塘尾,1
塘尾村委,1
塘星村,1
塘田,1
塘联市场,1
塘联旧社,1
塱边村,1
塱边村口,1
塱边村尾,1
增城公交站,1
增塘村,1
增沙村站,1
增龙车站,1
壁珑湾站,1
士官训练学校,1
复甦B,1
夏东,1
夏南二大街,1
夏园总站,1
夏平路(清风路口),1
夏茅大道口,1
夏茅总站,1
夏西工业区北站,1
夏西工业区南站,1
夏西新路,1
大丘园,1
大丰街,1
大井村站,1
大份村,1
大兴,1
大冈小学,1
大冈村口,1
大冈村总站,1
大冈街,1
大农公社,1
大华社区中心,1
大吉村,1
大同村公交站,1
大同村委站,1
大围,1
大围村,1
大地通讯,1
大坑社(深水社),1
大坝桥,1
大坦居委,1
大坪,1
大坪,1
大坳村三合涌站,1
大坳村委站,1
大坳村路口站,1
大埔围,1
大塘工业园,1
大塘镇政府,1
大夫田路口,1
大学城(广工)总站,1
大学城体育中心西,1
大学城北商业区,1
大学城南亭村总站,1
大学城总站,1
大学城总站,1
大学城总站(中部枢纽),1
大宜岗(李家村),1
大尖山戒毒所,1
大山李,1
大山路口,1
大岗中学站,1
大岗农科所站,1
大岗园林宾馆路口站,1
大岗文化中心,1
大岗新客运站,1
大岗村,1
大岭,1
大岭北街,1
大岭南路,1
大岭围,1
大岭村委,1
大岭村总站,1
大岭村总站,1
大岭村龙漖路口,1
大岭顶路,1
大岭顶路东,1
大布沙,1
大干围,1
大平市场,1
大平村,1
大弄庄站,1
大心田村,1
大新路,1
大朗中学,1
大朗总站,1
大朗村,1
大朗火车站,1
大板工业区,1
大正新城,1
大正路东,1
大步口村,1
大步工业区,1
大江直街北,1
大江直街南,1
大江苑总站,1
大汾田公路口,1
大沙东总站,1
大沙地西(中山大道路口),1
大沙村委,1
大沙桥东,1
大沙桥西,1
大沙路口,1
大洞,1
大洞村口,1
大洲路口,1
大洲路口,1
大涌地铁公交站(B出口),1
大涌路西,1
大湾区文体中心（灵新大道）,1
大湾路口,1
大生村委站,1
大田商业步行街,1
大田围,1
大田围路口,1
大田小学,1
大田村总站,1
大田社,1
大石中学总站,1
大石地铁站总站,1
大稳村牌坊站,1
大稳村社区服务中心站,1
大稳水上绿道站,1
大窝塱,1
大纲领村总站,1
大罗村(银平路),1
大罗村总站,1
大良实验小学,1
大菀路口,1
大陂(地派)总站,1
大鹏路口站,1
大麦庄,1
大龙头村,1
大龙头村西,1
大龙村路口,1
天云街,1
天健广场,1
天光墟,1
天和村,1
天园路,1
天城庄路东,1
天安科园总站,1
天安科技园总站,1
天宝地铁站,1
天就站,1
天河城站,1
天泰路,1
天泰路北,1
天涯亭华南制药厂,1
天涯亭市场,1
天湖峰境,1
天湖峰境总站,1
天源路总站,1
天玺湾北门站,1
天玺湾西门,1
天益村第二工业区站,1
天益第二工业区站,1
天誉小学,1
天适樱花悠乐园,1
天陆桥,1
天顺路(思蕴路口),1
天鹅谷(峨山经济社)总站,1
天鹅谷总站,1
天鹿湖老年人护理中心总站,1
太和,1
太和,1
太和人行天桥,1
太和公交总站,1
太和农行,1
太和堂,1
太和岗路,1
太和岗路口,1
太和总站(丰泰横路),1
太和派出所,1
太和镇政府,1
太子坑,1
太平南工业园,1
太平镇政府,1
太港城,1
太石市场站,1
太石村委,1
太石村站(南沙大道),1
太购百货超市,1
太阳升村站,1
头陂村委,1
奇才新村,1
奇槎路口,1
奥园入口,1
如意坊总站,1
威乐工业区,1
威尔登酒店,1
嫩北村,1
子沙村委站,1
孖塘站,1
学富路口,1
学苑路,1
学院站广师大站,1
宁埔大道(创学路口),1
宁埔大道(陈家林路口),1
宁埔大道西,1
宁西政务中心,1
安博基业公司,1
安山,1
安怀外工村,1
安新路,1
安新路北,1
安新路南,1
安良小学,1
安顺涌站,1
宋屋街,1
宏光路中,1
宏岗市场,1
宏岗沥口村,1
官地市场,1
官地首末站,1
官塘村总站,1
官庄达塘,1
官桥牌坊,1
官洞,1
官派,1
官派北,1
官涌村(石清公路),1
官湖地铁站B出口,1
宜家家居,1
宝丰路,1
宝城花园南,1
宝安汽车站(107国道),1
宝峰北路,1
宝溪村一队,1
宝溪村委,1
宝趣玫瑰世界,1
宝隆路,1
家埔村,1
宸悦路,1
宸悦路总站,1
密石村,1
密石村委总站,1
富丰广场,1
富南路北,1
富悦街,1
富景幼儿园,1
富民商务中心,1
富民路,1
富民路口,1
富源一路,1
富豪山庄小学,1
富雅都市华庭,1
寮竹,1
寮采南路口,1
寮采总站,1
寮采村委总站,1
寮采路,1
寺右南街,1
将军塘,1
小坪桥口,1
小城花园,1
小塘北路,1
小塘车站,1
小塱,1
小学北路东,1
小布,1
小布七队,1
小平工业区总站,1
小平牌坊,1
小平路口,1
小杉村委,1
小杉路口,1
小沙村委站,1
小洞村,1
小洲东路,1
小洲南路,1
小洲总站,1
小洲村口总站,1
小罗村,1
小罗村口,1
小迳村,1
尚东阳光,1
居雅装饰城,1
屈洞,1
屏一村公园,1
屏一村新合苑,1
屏一村篮球场,1
山下村委,1
山下村路口,1
山塘,1
山子尾,1
山底下社路口站,1
山心总站,1
山村路,1
山海连城总站,1
山清水秀花园,1
山田村委站,1
山田社,1
山美村站,1
山边,1
山边,1
山马塘,1
山龙村北,1
山龙村委,1
岐东市场,1
岐山村,1
岐山村,1
岐山村口,1
岐山村市场,1
岐山环村南街,1
岐洲路口,1
岐田十字路口,1
岐田村委,1
岗埔街,1
岗头大街,1
岗头村,1
岗尾村,1
岗岭路口,1
岗板村,1
岗贝路口,1
岗贝路总站,1
岭东第一技师学院,1
岭南V谷总站,1
岭南电缆厂站,1
岭南路中,1
岭南路北,1
岭南路南,1
岭头,1
岭西南路,1
岭西路口,1
岳利沙,1
岳埔村,1
岳村站,1
峡石村,1
峡石村总站,1
峰湖御境总站,1
峻泰路,1
峻福路南,1
崇文四路,1
崖鹰石路,1
崖鹰石路北,1
崧岗,1
嵩山路,1
州峰站,1
州洞村委,1
州洞站,1
工业南路中,1
工业南路北,1
工业南路南,1
工业大道中,1
工业大道北,1
工伤康复医院,1
工研院总站,1
工研院站,1
市七十三中学,1
市东下路,1
市二中,1
市国家档案馆(大学城)总站,1
市妇幼保健院(新院区北门),1
市委党校,1
市工人疗养院,1
市政务服务中心,1
市政大学,1
市桥医院(西环路),1
市桥街计生办,1
市民服务中心,1
市法院,1
市红会医院北门总站,1
帝田村委,1
帽峰山,1
帽峰山总站(高屋村),1
帽峰山森林公园,1
帽峰山青年中医药科普园,1
平一路口站,1
平东村委,1
平东社,1
平乐路,1
平北村委,1
平南顺利市场,1
平坦,1
平山路口,1
平岭头村,1
平洲中队,1
平洲玉器街总站,1
平西村安置区,1
广东仲元中学附属学校总站,1
广东兵工总厂中共支部史迹展,1
广东培正学院总站,1
广东工业设计城,1
广东省机械技师学院总站,1
广东粤剧学校,1
广东药学院总站,1
广东警官学院,1
广东财经大学北门,1
广东轻工职业技术大学(南海),1
广东轻工职业技术学院(南海),1
广东青年职业学院总站,1
广中医路,1
广佛钟边路口,1
广医一院总站(靖海路),1
广医二院总站(番禺院区),1
广外北门,1
广外南路口站,1
广外正门,1
广大正门,1
广大附中南沙实验学校站,1
广大黄埔研究院正门,1
广州东站汽车站总站,1
广州佐航花都雅瑶恒通汽车站总站,1
广州信息学校,1
广州动车段总站,1
广州区块链国际创新中心,1
广州医科大学,1
广州华南商贸职业学院总站,1
广州南华工贸技工学校(质检园区),1
广州南汽车客运站(石浦大道南),1
广州南站公交总站,1
广州商贸职业学校站,1
广州国际商品展贸城,1
广州圆,1
广州圆总站,1
广州塔东站,1
广州塔地铁站A口,1
广州塔地铁站A口站点,1
广州大剧院西门站,1
广州大学总站,1
广州工商学院,1
广州工商学院,1
广州工商学院(花都),1
广州市中级法院,1
广州市儿童公园,1
广州市儿童公园北门总站,1
广州市南沙区中心医院站,1
广州市档案馆南(大学城)站,1
广州市疾病中心,1
广州海事博物馆,1
广州火车东总站,1
广州理工学院,1
广州电装公司,1
广州白云站东广场总站,1
广州科学城总站(长安村),1
广州空港实验中学正门,1
广州空港实验中学站,1
广州立白公司,1
广州第三代半导体创新中心,1
广州纺织学院,1
广州花卉博览园总站,1
广州芳村汽车客运站,1
广州血液中心,1
广州金沙洲,1
广州飞机维修公司,1
广新路中,1
广新路口,1
广本研究公司,1
广榕路站,1
广汕一路总站(林机街),1
广汕公路(邓屋路口),1
广汕路口(邓屋路口),1
广汽乘用车,1
广汽传祺东二门,1
广汽传祺东五门,1
广汽日野站,1
广汽研究院,1
广清城际乐同站,1
广物汽车城,1
广珠城轨碧江站,1
广生路站,1
广纳院总站,1
广花一路(夏花一路口)总站,1
广花五路中,1
广花五路口,1
广药生活区,1
广裕祠东门,1
广钢新城(崇文二路)总站,1
广钢新城(荔勤南路)总站,1
广铁一中亚运城小学,1
广雅中学花都校区北门,1
广雅路,1
广龙路(钟落潭村),1
广龙路(龙大庄),1
庆丰一路,1
庆丰一路口,1
庆丰二路口,1
庆槎路,1
庆槎路北,1
应元学校,1
庙埔,1
庙尾村,1
庙排,1
庙潭村,1
庙青9队站,1
庙青中滘桥站,1
庙青大滘涌桥站,1
庙青大滘涌桥站,1
庙青大滘涌桥站(S111),1
庙青排水站,1
康健公司,1
康南路,1
康卫路,1
康大路口,1
康平路,1
康康幼儿园,1
康泰园,1
康湖大街,1
康裕北苑(西环路),1
康裕西园,1
建设新街,1
建设横马路,1
开发区(珠江嘉园)总站,1
开发区总站,1
开发区技工学校,1
开发区电大,1
开发大道立交桥北,1
开拓路口,1
开泰大道(东荟城),1
开泰大道(东荟城路口),1
开萝大道总站,1
开萝大道站(地铁香雪站),1
开达路北总站,1
开达路南,1
张家边路口,1
张松工业区站,1
张松村桥站,1
张松村站,1
弼唐,1
彩滨北路北,1
彩虹桥,1
彩虹社区,1
彭上幼儿园,1
彭上村口,1
彭上综合市场,1
彭西幼儿园,1
彭西祠堂,1
影村总站,1
影田,1
影田卫生站,1
得胜南隅,1
得胜村,1
心和村站,1
心岭村,1
志诚大道东,1
思亭路北,1
思亭路总站,1
思亲园,1
思成路北,1
怡乐路南,1
怡翠公园,1
怡翠花园,1
怡趣路,1
恒大御景半岛花园,1
悦云路口总站,1
悦和公园,1
悦方城,1
惠云园,1
惠云园公交首末站,1
惠联路口,1
慈岭村站,1
成丰生态园农业公园,1
打顶围,1
打鼓岭,1
执信中学,1
执信中学天河校区南门,1
执信增城学校总站,1
执德路,1
扬帆路口,1
报德祠,1
拔蛟窝,1
拖罗村委,1
拖罗路口,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站,1
招呼站(东涌荣威汽修厂),1
招呼站(凯创),1
招呼站(安顺小桥),1
招呼站(邝维煜纪念中学),1
招村大街,1
指南桥站,1
振兴大街,1
捷进中路,1
推广汽车站总站,1
摇田河大街,1
摇田河大街(里享家),1
摩天轮,1
放马村站,1
政民路,1
政通路,1
故乡里,1
教思亭,1
教育路南,1
散围总站,1
敦和街口,1
敦和路,1
敦和路中,1
敬业路,1
文一,1
文冲地铁D出口,1
文冲街党群服务中心站,1
文化中心,1
文岗,1
文德路总站,1
文教路口,1
文昌北路站,1
文登隧道,1
文礼路口,1
文船生活区东区,1
文边小学,1
文阁,1
斗岗村,1
斗朗社区,1
斯迳路(腰坑水库),1
新三涌,1
新三路口,1
新世纪豪园西,1
新业路北(斗塘路口),1
新中心区南,1
新丽路,1
新光快速,1
新兴村卫生站,1
新兴村站,1
新兴路,1
新凌路(凌边村),1
新华影院,1
新南村楼下社,1
新南海医院,1
新南海医院南门,1
新和北路北,1
新和地铁站,1
新和村,1
新和村,1
新围中心公园,1
新围八队总站,1
新围村,1
新围村,1
新城市场,1
新城路,1
新基村总站,1
新堤路中,1
新塘,1
新塘,1
新塘动车所,1
新塘商会,1
新塘总站,1
新塘总站,1
新塘汽车客运站总站,1
新塘海关,1
新塘牛仔城A站,1
新塘盛世名门总站,1
新填地,1
新境,1
新安,1
新屋,1
新屋,1
新屋村,1
新屋社站,1
新山吓村,1
新岑四路,1
新市南街,1
新市头路,1
新市头路南,1
新市新街中,1
新市新街口,1
新市新街西,1
新庄二路站(新安路口),1
新庄路口,1
新开埔顶,1
新惠路中,1
新扬四队,1
新新大道中,1
新星村,1
新材料C区,1
新村,1
新村,1
新村,1
新村,1
新村,1
新村一巷,1
新村党建公园,1
新村居委会,1
新村村委,1
新桂路南,1
新桥小学,1
新桥村,1
新民九队,1
新水坑,1
新水坑文化中心,1
新水坑村生态园,1
新沙公园,1
新沙大道北,1
新沙市场站(北),1
新沙村站(东),1
新沙港务公司,1
新沙路口,1
新河路北,1
新洲大道,1
新洲村委,1
新浦路口,1
新海村卫生站,1
新海村总站,1
新涌村委站,1
新湴路,1
新湴路口,1
新滘东路总站,1
新滘东路总站(龙潭村),1
新滘中路(龙潭),1
新田居委会,1
新田市场,1
新田村,1
新田村口,1
新田村委,1
新石一环路口,1
新社,1
新福大道中,1
新科上村,1
新约,1
新群,1
新翁祐中学,1
新耀北路中,1
新耀北路南,1
新老屋,1
新联五路(中船大道路口)临时站,1
新联五路(云生四路口)临时站,1
新联五路中站,1
新胜南街,1
新苗学校,1
新誉北路口,1
新誉横路口,1
新造路,1
新镇地,1
新队站,1
新龙大桥东站,1
新龙特大桥临时站,1
方正路中,1
旗冚村,1
旗岭华严寺总站,1
旗岭市场东,1
旗峰路南,1
旗美村,1
日田,1
日立公司站,1
旧寨村,1
旧山吓村,1
旧水坑中心街,1
旧水坑村口(城区大道),1
旧水坑村委,1
旧水坑村尾,1
旧福山村委总站,1
旧高埔村,1
旧黄茅,1
旧黄茅,1
时代广动动力电池临时总站,1
时代广汽动力电池临时总站,1
时代方洲总站,1
时代玫瑰园二期,1
时代花园,1
旺发大街,1
旺岗村,1
旺村东,1
旺村北,1
旺村文体广场,1
旺水口,1
明德路,1
明月一路,1
明泉街总站,1
明珠农业公园站,1
明珠开发大厦站,1
明珠湾体育馆,1
明珠湾开发大厦站,1
明珠管委会总站,1
明珠路南,1
明科四路北,1
明科四路南,1
明贤实验高级中学站,1
明达路口,1
易发步行街(繁华路),1
星尚名玥花园总站,1
星岛环南路(星汉二路路口),1
星岛环南路北,1
星智少儿成长服务中心,1
星汇云城,1
星汇云城总站,1
星汇金沙二期,1
星汇金沙二期总站,1
星汉大道站,1
星海大道万安6队站,1
星海大道万安工业区站,1
星海大道子沙路口站,1
星海大道绿村路口站,1
星海青少年宫,1
映日路东,1
映日路中,1
映月湖北,1
春分路总站,1
昶联厂站,1
显华家电站,1
显子岗(南国桃园路口),1
显子岗站(南国桃园路口),1
显西村,1
晒缯涌站,1
晓港西马路,1
景泰坑临时总站,1
景泰坑总站,1
晶正科技园,1
智择电子厂站,1
智通人才市场,1
暨南大学南校区,1
暹岗村口,1
曙光中路,1
曲寮吓村,1
曾边大道口,1
月亮湾公园,1
月荣村路口,1
朗兴路北,1
朗头中街口,1
望东,1
望岗工业一路,1
望岗西岭总站,1
望牛墩文化广场,1
望顶村北,1
望顶村南,1
朝一,1
朝顺路,1
木棉社,1
木棉脚,1
木潭村,1
朱兜埔,1
朱屋,1
朱屋,1
朱岗尾,1
朱村中学,1
朱村小学,1
朱村牌坊,1
机保段新村,1
机场南13号门,1
机场南出口,1
机场国内货站,1
机场西路尖彭路口,1
机电技工学校,1
机电技工学校总站,1
杉山巷路口,1
李伯坳,1
李家埔,1
李屋,1
杏花大街,1
杜钊路口,1
来安三街,1
杨屋围,1
杨桃公园,1
杨荷路口,1
松云街口,1
松南路,1
松园村委,1
松园社,1
松夏东风路,1
松夏大道东,1
松夏工业园市场,1
松柏塘,1
松柏里,1
松树院,1
松浪社,1
林村,1
果园村,1
果岭,1
枫下村西,1
枫木塱,1
柏兴东路,1
柏兴中路,1
柏兴中路东,1
柏塘中心公园,1
柏塘工业区总站,1
柏悦湾,1
柏林艺术馆,1
柯子岭总站,1
柯子岭总站(河田路),1
柯岭路站(原镇龙水厂站),1
柯木塱南路,1
柯木塱南路北站,1
柯木塱南路南站,1
柯木塱大坪街,1
柯木塱西路,1
柯木迳,1
柯村,1
柳桥北路口,1
柳桥南路,1
树元(新围路口),1
格塘二社,1
格塘村委总站,1
格木岗,1
格涌村,1
桂丹颐景园,1
桂园市场,1
桂城一中,1
桂城加油站,1
桂城地铁站,1
桂城街道办事处,1
桂峰村委,1
桂峰路,1
桂平美食城,1
桂江桥东,1
桂江桥站(怡翠尊堤东),1
桂澜海三路口,1
桂澜路南海家天下,1
桂畔水利枢纽,1
桂香街,1
桃北村口,1
桃园一路站,1
桃园东路,1
桃园中学,1
桃园中路,1
桃园西路北,1
桃园路,1
桃坑,1
桃源北东街,1
桃花岭路口,1
桃花源记站,1
桐油树社,1
桔洞,1
桥东小区总站,1
桥中北路,1
桥中南路,1
桥头小学路口,1
桥头村委,1
桥山工业区,1
桥山村,1
桥福园(东环路),1
桥联正街,1
桥西,1
梁銶琚职校,1
梅东路总站,1
梅园路东,1
梅园路中,1
梅园路总站,1
梅园路西,1
梅树村委,1
梓元岗路中,1
梓元岗路口,1
梓元岗路西站,1
梯面(临时站),1
梯面镇政府,1
棉村,1
棉村市场,1
棋杆中学,1
棋杆慈济医院路口,1
棠下路口,1
棠埔东路,1
棠安路,1
棠安路总站①,1
棠安路总站②,1
棠德东路,1
棠德花苑西总站,1
棠涌南街,1
棠溪车场总站(粤溪北路),1
森林湖,1
森语大街路口,1
植之元站,1
植物园西门,1
楼山下路口,1
楼星村委,1
榄塘村,1
榄塘村总站,1
榄核镇公交总站,1
榕树下,1
榕树冚村,1
榕树吓,1
榕树头,1
榴花中学,1
槎滘,1
槎滘深联纸厂,1
樟洞坑村,1
樟边村委,1
樟边路口,1
横三路口,1
横二队路口站,1
横坑,1
横坑径,1
横坑村,1
横坑路口,1
横塱工业区,1
横塱村委,1
横岗路口,1
横岭八队(横岭村委路口),1
横岭村,1
横朗工业路,1
横枝岗,1
横枝岗总站,1
横枝岗路北,1
横楼,1
横槎,1
横江庄,1
横江村委,1
横沙村,1
横沙路,1
横海,1
横滘小区,1
欧洲工业园路口,1
正果寺,1
正迳,1
正隆村委,1
步云村,1
步律,1
武警广州指挥学院正门,1
武警指挥学院,1
毛铺站,1
民乐村委总站,1
民心学校站,1
民生路北,1
民航技术学院,1
民航生活区,1
民防办,1
气象局番禺站,1
水元东路(水东街口),1
水利二桥,1
水南加油站,1
水南大道中,1
水南大道西,1
水南村,1
水口冚村,1
水口坊,1
水口村,1
水口村,1
水口村,1
水口社,1
水口营,1
水围村,1
水均田村,1
水均田路,1
水均田路中,1
水均田路北,1
水埔,1
水埔村委,1
水头路口,1
水尾,1
水平,1
水濂小学,1
水牛头渡口总站,1
水牛头渡口站,1
水美村,1
水藤加油站,1
水藤站,1
水藤路口,1
水西村,1
水西村委,1
水西路总站,1
水边街(三元里大道口),1
水龙村路口,1
永丰路(华峰路口),1
永乐村(水渭路口),1
永兴,1
永兴村,1
永兴路口,1
永利路西,1
永和,1
永和(木古村),1
永和中学总站,1
永和大道(常春藤)总站,1
永和大道(斗塘路口),1
永和小学,1
永和开发区总站,1
永和总站,1
永和禾丰新村总站,1
永宁大道东,1
永宁总站,1
永安大道西,1
永安站,1
永宽路,1
永康路,1
永康路中,1
永新,1
永福,1
永顺大道东(摇田河大街),1
永顺大道东(新元路口),1
永龙大道(七木桥村),1
永龙大道南,1
氹迳,1
汀根小学,1
汀根村委,1
汇侨新城,1
汇太东金贸街,1
汇景新城东总站,1
汇杰科技园,1
汉田,1
江丰路口,1
江兴村(光明一路),1
江南农批市场,1
江南大道南总站,1
江南富图花园,1
江南新村站,1
江南西路总站,1
江南路临时站,1
江同东路,1
江同路口,1
江夏安置区,1
江夏村安置区,1
江尾,1
江府路东,1
江府路西,1
江心村,1
江怡路,1
江怡路口,1
江新路(镇龙),1
江晓路,1
江晓路口总站,1
江景路,1
江村车站派出所,1
江村车站生活区,1
江欧尾,1
江欧村委会,1
江海街办事处总站,1
江湾二路,1
江滨皮革厂,1
江畔湾北门,1
江联村新围,1
江西坳,1
江贝村,1
江贝村运动场,1
江高(大松岗)总站,1
江高南岗村总站,1
江高新楼村总站,1
江高镇人民政府,1
江鸥村,1
江鸥村委会,1
池岭村,1
污水处理厂,1
汽东城管委会,1
汽车东站,1
汽车东站西,1
汽车城地铁站(市南大道),1
汽车城消防中队,1
汾水小区,1
汾水村委,1
沈山下路口,1
沐陂村总站,1
沙亭广兴路,1
沙亭村委,1
沙亭西路,1
沙元埔,1
沙凤一路中,1
沙北村总站,1
沙南村,1
沙南路,1
沙坑牌坊,1
沙埔医院,1
沙埔大道北站,1
沙塘村口站,1
沙塘路口站,1
沙太路北总站,1
沙头,1
沙头中学,1
沙头南,1
沙头市场,1
沙头村,1
沙头村,1
沙尾一路口站,1
沙尾村,1
沙尾桥底,1
沙尾水闸,1
沙尾站,1
沙洛工业园,1
沙洛市场,1
沙洛村委,1
沙洛村站,1
沙洲,1
沙海村,1
沙涌南(凤翔公园)总站,1
沙渡路,1
沙湾一街,1
沙湾五街,1
沙湾珠宝产业园,1
沙湾珠宝产业园总站,1
沙溪村,1
沙溪社区,1
沙滘,1
沙滘村,1
沙滘路口,1
沙田村委会,1
沙田村总站,1
